date,query,device,cliques,impressoes,ctr,posicao
2026-03-06,paris 6 bistro balneario camboriu,MOBILE,0,2,0.0,10.0
2026-03-06,paris 6 bistro balneario camboriu fotos,MOBILE,0,2,0.0,5.0
2026-03-06,paris 6 camboriu,MOBILE,0,1,0.0,8.0
2026-03-06,paris 6 florianópolis,MOBILE,0,2,0.0,2.0
2026-03-06,paris 6 restaurante,MOBILE,0,1,0.0,5.0
2026-03-06,passaporte criciuma nacoes,MOBILE,0,1,0.0,8.0
2026-03-06,passaporte em joinville,DESKTOP,0,2,0.0,12.0
2026-03-06,passaporte em joinville,MOBILE,0,1,0.0,1.0
2026-03-06,passaporte garten,MOBILE,0,1,0.0,5.0
2026-03-06,passaporte joinville,DESKTOP,0,1,0.0,6.0
2026-03-06,passaporte joinville,MOBILE,0,3,0.0,11.0
2026-03-06,passaporte joinville garten,MOBILE,0,1,0.0,6.0
2026-03-06,passaporte nacoes shopping,MOBILE,0,1,0.0,11.0
2026-03-06,pep garten shopping,MOBILE,0,1,0.0,9.0
2026-03-06,pf garten shopping,MOBILE,0,5,0.0,5.4
2026-03-06,pizza hut norte shopping,MOBILE,0,1,0.0,13.0
2026-03-06,pizzaria huts,MOBILE,0,1,0.0,9.0
2026-03-06,policia federal garten,MOBILE,0,1,0.0,6.0
2026-03-06,policia federal garten shopping,MOBILE,0,3,0.0,7.333333333333333
2026-03-06,policia federal joinville,MOBILE,0,1,0.0,20.0
2026-03-06,policia federal joinville garten shopping,MOBILE,0,1,0.0,5.0
2026-03-06,policia federal nações shopping,MOBILE,0,1,0.0,10.0
2026-03-06,policia federal passaporte joinville,DESKTOP,0,1,0.0,10.0
2026-03-06,policia federal passaporte joinville,MOBILE,0,4,0.0,8.5
2026-03-06,policia federal shopping,MOBILE,0,1,0.0,9.0
2026-03-06,policia federal shopping garten,DESKTOP,0,1,0.0,3.0
2026-03-06,policia federal shopping garten,MOBILE,0,2,0.0,5.0
2026-03-06,policia garten shopping,DESKTOP,0,1,0.0,8.0
2026-03-06,polo shopping curitiba,MOBILE,0,1,0.0,92.0
2026-03-06,polícia federal joinville,MOBILE,0,1,0.0,12.0
2026-03-06,polícia federal joinville garten shopping telefone,MOBILE,0,1,0.0,11.0
2026-03-06,polícia federal joinville passaporte,DESKTOP,0,1,0.0,12.0
2026-03-06,polícia federal passaporte joinville,MOBILE,0,2,0.0,11.5
2026-03-06,popeyes joinville,DESKTOP,0,1,0.0,4.0
2026-03-06,popeyes shopping,MOBILE,0,1,0.0,10.0
2026-03-06,portal almeida,MOBILE,0,1,0.0,11.0
2026-03-06,portalalmeida,MOBILE,0,2,0.0,8.0
2026-03-06,premio abrasce 2026,DESKTOP,0,1,0.0,30.0
2026-03-06,preço estacionamento shopping balneário camboriú,MOBILE,0,1,0.0,7.0
2026-03-06,preçolandia lojas,MOBILE,0,1,0.0,32.0
2026-03-06,preçolandia shopping abc,MOBILE,0,2,0.0,9.0
2026-03-06,pro quality,MOBILE,0,1,0.0,13.0
2026-03-06,pro quality academia,MOBILE,0,1,0.0,5.0
2026-03-06,pro quality premium,MOBILE,0,1,0.0,11.0
2026-03-06,promoçao veja um milhao,MOBILE,0,1,0.0,21.0
2026-03-06,proquality,DESKTOP,0,1,0.0,35.0
2026-03-06,proquality premium,DESKTOP,0,1,0.0,9.0
2026-03-06,qual maior shopping de blumenau,DESKTOP,0,1,0.0,8.0
2026-03-06,qual maior shopping de florianópolis,DESKTOP,0,1,0.0,10.0
2026-03-06,qual o maior shopping de balneário camboriú,MOBILE,0,1,0.0,10.0
2026-03-06,qual o maior shopping de blumenau,DESKTOP,0,1,0.0,6.0
2026-03-06,qual o maior shopping de blumenau,MOBILE,0,2,0.0,10.0
2026-03-06,qual o maior shopping de joinville,MOBILE,0,3,0.0,9.0
2026-03-06,qual é o maior shopping de florianópolis,MOBILE,0,1,0.0,12.0
2026-03-06,qual é o maior shopping de santa catarina,MOBILE,0,1,0.0,1.0
2026-03-06,quantos shopping tem em balneário camboriú,MOBILE,0,4,0.0,7.25
2026-03-06,quantos shopping tem em blumenau,DESKTOP,0,1,0.0,6.0
2026-03-06,quantos shoppings tem em blumenau,DESKTOP,0,1,0.0,4.0
2026-03-06,quantos shoppings tem em joinville,MOBILE,0,2,0.0,4.0
2026-03-06,quantos shoppings tem em santa catarina,DESKTOP,0,1,0.0,6.0
2026-03-06,quem disse berenice blumenau,DESKTOP,0,1,0.0,8.0
2026-03-06,quem disse berenice franquia,MOBILE,0,2,0.0,11.5
2026-03-06,quem é o dono do norte shopping,MOBILE,0,2,0.0,10.5
2026-03-06,rchards,MOBILE,0,1,0.0,9.0
2026-03-06,rechards,MOBILE,0,1,0.0,7.0
2026-03-06,rede de shopping,DESKTOP,0,1,0.0,1.0
2026-03-06,rede de shoppings,DESKTOP,0,1,0.0,7.0
2026-03-06,renovar passaporte joinville,DESKTOP,0,2,0.0,2.0
2026-03-06,renovação passaporte joinville,DESKTOP,0,3,0.0,2.666666666666667
2026-03-06,restaurante boali,MOBILE,0,4,0.0,5.5
2026-03-06,restaurante norte shopping,MOBILE,0,1,0.0,6.0
2026-03-06,restaurante norte shopping blumenau,DESKTOP,0,2,0.0,6.5
2026-03-06,restaurante paris 6,MOBILE,0,1,0.0,6.0
2026-03-06,restaurante paris 6 balneário camboriú,DESKTOP,0,2,0.0,8.5
2026-03-06,restaurantes continente shopping,DESKTOP,0,1,0.0,10.0
2026-03-06,resultados,DESKTOP,0,1,0.0,18.0
2026-03-06,riachuelo balneário shopping,MOBILE,0,1,0.0,11.0
2026-03-06,riachuelo barra shopping,MOBILE,0,2,0.0,4.0
2026-03-06,riachuelo camboriu,MOBILE,0,1,0.0,2.0
2026-03-06,riachuelo garten,MOBILE,0,1,0.0,8.0
2026-03-06,riachuelo patio paulista,MOBILE,0,1,0.0,1.0
2026-03-06,riachuelo petropolis,MOBILE,0,1,0.0,2.0
2026-03-06,riachuelo rio poty qual piso,MOBILE,0,2,0.0,1.0
2026-03-06,riachuelo shopping atrium,MOBILE,0,1,0.0,1.0
2026-03-06,riachuelo shopping santa cruz,MOBILE,0,2,0.0,1.0
2026-03-06,riachuelo shopping taboão,MOBILE,0,1,0.0,2.0
2026-03-06,riachuelo whatsapp,MOBILE,0,6,0.0,1.0
2026-03-06,ricahrds,MOBILE,0,1,0.0,9.0
2026-03-06,richard loja,MOBILE,0,1,0.0,6.0
2026-03-06,richard marca de roupa,MOBILE,0,1,0.0,5.0
2026-03-06,richards,DESKTOP,0,24,0.0,11.583333333333334
2026-03-06,richards,MOBILE,0,229,0.0,8.358078602620086
2026-03-06,richards,TABLET,0,2,0.0,9.5
2026-03-06,richards bh shopping,MOBILE,0,2,0.0,8.5
2026-03-06,richards loja,MOBILE,0,5,0.0,12.6
2026-03-06,richards lojas,DESKTOP,0,2,0.0,8.5
2026-03-06,richards shopping morumbi,DESKTOP,0,1,0.0,24.0
2026-03-06,richards shopping recife,MOBILE,0,2,0.0,8.5
2026-03-06,richars,MOBILE,0,1,0.0,9.0
2026-03-06,robo que faz sorvete,DESKTOP,0,1,0.0,10.0
2026-03-06,rochards,MOBILE,0,2,0.0,7.0
2026-03-06,roupas canal,MOBILE,0,1,0.0,4.0
2026-03-06,salto,MOBILE,0,1,0.0,6.0
2026-03-06,santa lolla balneario,DESKTOP,0,1,0.0,5.0
2026-03-06,santa lolla balneario camboriu,DESKTOP,0,1,0.0,3.0
2026-03-06,santa lolla balneario shopping,MOBILE,0,1,0.0,4.0
2026-03-06,santa lolla bc,MOBILE,0,1,0.0,8.0
2026-03-06,santa lolla brasil,MOBILE,0,1,0.0,6.0
2026-03-06,santa lolla fotos,DESKTOP,0,1,0.0,3.0
2026-03-06,santa lolla fotos,MOBILE,0,3,0.0,3.0
2026-03-06,santa lolla loja,MOBILE,0,1,0.0,8.0
2026-03-06,santa lolla marca,DESKTOP,0,1,0.0,10.0
2026-03-06,santa lolla marca,MOBILE,0,1,0.0,5.0
2026-03-06,santa lolla shopping,MOBILE,0,2,0.0,9.0
2026-03-06,santa ursula shopping ribeirão preto,MOBILE,0,1,0.0,16.0
2026-03-06,santalolla,DESKTOP,0,13,0.0,9.615384615384615
2026-03-06,santalolla,MOBILE,0,31,0.0,7.709677419354839
2026-03-06,santalolla,TABLET,0,1,0.0,5.0
2026-03-06,sapat,MOBILE,0,14,0.0,1.0
2026-03-06,schreu,MOBILE,0,1,0.0,2.0
2026-03-06,schutz,DESKTOP,0,1,0.0,2.0
2026-03-06,schutz,MOBILE,0,7,0.0,3.7142857142857144
2026-03-06,schutz fotos,MOBILE,0,1,0.0,4.0
2026-03-06,schutz historia,MOBILE,0,1,0.0,10.0
2026-03-06,schutz marca,MOBILE,0,1,0.0,1.0
2026-03-06,schutz norte shopping,MOBILE,0,1,0.0,13.0
2026-03-06,schutz park shopping,MOBILE,0,1,0.0,5.0
2026-03-06,schutz é brasileira,DESKTOP,0,1,0.0,1.0
2026-03-06,schutz é brasileira,MOBILE,0,1,0.0,1.0
2026-03-06,schutz é grife,MOBILE,0,1,0.0,1.0
2026-03-06,schutz é uma marca brasileira,MOBILE,0,1,0.0,1.0
2026-03-06,schütz,MOBILE,0,3,0.0,1.3333333333333333
2026-03-06,sephora balneario,DESKTOP,0,3,0.0,6.0
2026-03-06,sephora balneario,MOBILE,0,8,0.0,9.625
2026-03-06,sephora balneario camboriu,MOBILE,0,3,0.0,11.666666666666666
2026-03-06,sephora balneário camboriú,DESKTOP,0,1,0.0,10.0
2026-03-06,sephora balneário camboriú,MOBILE,0,5,0.0,8.2
2026-03-06,sephora balneário shopping,MOBILE,0,1,0.0,13.0
2026-03-06,sephora camboriu,MOBILE,0,1,0.0,10.0
2026-03-06,sephora camboriu brasil,MOBILE,0,1,0.0,9.0
2026-03-06,sephora em balneário camboriú,MOBILE,0,1,0.0,10.0
2026-03-06,sephora en camboriu,MOBILE,0,1,0.0,9.0
2026-03-06,shoping neumarkt,DESKTOP,0,1,0.0,4.0
2026-03-06,shopping,MOBILE,0,1,0.0,1.0
2026-03-06,shopping almeida junior balneario camboriu,MOBILE,0,1,0.0,4.0
2026-03-06,shopping balneario,DESKTOP,0,4,0.0,14.0
2026-03-06,shopping balneario,MOBILE,0,7,0.0,8.0
2026-03-06,shopping balneario camboriu,DESKTOP,0,3,0.0,14.333333333333334
2026-03-06,shopping balneario camboriu,MOBILE,0,5,0.0,8.8
2026-03-06,shopping balneario camburiu,MOBILE,0,1,0.0,10.0
2026-03-06,shopping balneario lojas,MOBILE,0,1,0.0,8.0
2026-03-06,shopping balneário,MOBILE,0,1,0.0,9.0
2026-03-06,shopping balneário camboriu,DESKTOP,0,1,0.0,28.0
2026-03-06,shopping balneário camboriu,MOBILE,0,1,0.0,9.0
2026-03-06,shopping balneário camboriú,DESKTOP,0,21,0.0,8.952380952380953
2026-03-06,shopping balneário camboriú,MOBILE,0,124,0.0,7.991935483870968
2026-03-06,shopping balneário camboriú estacionamento,MOBILE,0,2,0.0,6.0
2026-03-06,shopping balneário camboriú lojas,DESKTOP,0,2,0.0,9.0
2026-03-06,shopping balneário camboriú lojas,MOBILE,0,3,0.0,11.0
2026-03-06,shopping balneário camboriú sc,MOBILE,0,1,0.0,9.0
2026-03-06,shopping bc,DESKTOP,0,2,0.0,8.5
2026-03-06,shopping bc,MOBILE,0,3,0.0,7.0
2026-03-06,shopping blumenau,DESKTOP,0,2,0.0,7.0
2026-03-06,shopping blumenau,MOBILE,0,5,0.0,11.2
2026-03-06,shopping camboriu,MOBILE,0,7,0.0,10.571428571428571
2026-03-06,shopping camboriu balneario,MOBILE,0,4,0.0,9.5
2026-03-06,shopping camboriu lojas,MOBILE,0,1,0.0,9.0
2026-03-06,shopping camboriú,MOBILE,0,2,0.0,11.0
2026-03-06,shopping center,MOBILE,0,1,0.0,2.0
2026-03-06,shopping centers em florianópolis,MOBILE,0,1,0.0,12.0
2026-03-06,shopping continental florianópolis,DESKTOP,0,1,0.0,5.0
2026-03-06,shopping continental florianópolis,MOBILE,0,2,0.0,8.0
2026-03-06,shopping continental palhoça,DESKTOP,0,1,0.0,6.0
2026-03-06,shopping continente,MOBILE,0,2,0.0,5.0
2026-03-06,shopping continente florianópolis,DESKTOP,0,4,0.0,4.25
2026-03-06,shopping continente florianópolis,MOBILE,0,2,0.0,5.0
2026-03-06,shopping continente sc,MOBILE,0,1,0.0,26.0
2026-03-06,shopping criciuma,MOBILE,0,2,0.0,10.0
2026-03-06,shopping criciúma,DESKTOP,0,1,0.0,23.0
2026-03-06,shopping das nações,DESKTOP,0,1,0.0,4.0
2026-03-06,shopping das nações,MOBILE,0,3,0.0,6.0
2026-03-06,shopping das nações criciúma,MOBILE,0,1,0.0,7.0
2026-03-06,shopping das nações em criciúma,MOBILE,0,1,0.0,10.0
2026-03-06,shopping de balneario camboriu,DESKTOP,0,1,0.0,9.0
2026-03-06,shopping de balneário camboriú,MOBILE,0,6,0.0,6.833333333333333
2026-03-06,shopping de blumenau,MOBILE,0,2,0.0,12.0
2026-03-06,shopping de joinville,MOBILE,0,2,0.0,10.0
2026-03-06,shopping em balneario camboriu,DESKTOP,0,1,0.0,10.0
2026-03-06,shopping em balneário camboriú,DESKTOP,0,3,0.0,8.333333333333332
2026-03-06,shopping em balneário camboriú,MOBILE,0,20,0.0,10.35
2026-03-06,shopping em blumenau,DESKTOP,0,1,0.0,30.0
2026-03-06,shopping em blumenau,MOBILE,0,2,0.0,12.0
2026-03-06,shopping em camboriú,MOBILE,0,3,0.0,10.0
2026-03-06,shopping em criciuma,MOBILE,0,2,0.0,10.5
2026-03-06,shopping em criciúma,MOBILE,0,2,0.0,6.5
2026-03-06,shopping em joinville,MOBILE,0,1,0.0,12.0
2026-03-06,shopping em santa catarina,MOBILE,0,1,0.0,7.0
2026-03-06,shopping em.blumenau,MOBILE,0,1,0.0,12.0
2026-03-06,shopping en balneario camboriu,MOBILE,0,1,0.0,12.0
2026-03-06,shopping garden,DESKTOP,0,1,0.0,9.0
2026-03-06,shopping garden,MOBILE,0,4,0.0,9.5
2026-03-06,shopping garden joinville,DESKTOP,0,1,0.0,10.0
2026-03-06,shopping garden joinville,MOBILE,0,2,0.0,8.5
2026-03-06,shopping garten,DESKTOP,0,6,0.0,7.833333333333333
2026-03-06,shopping garten,MOBILE,0,12,0.0,8.083333333333332
2026-03-06,shopping garten joinville,DESKTOP,0,1,0.0,9.0
2026-03-06,shopping garten joinville,MOBILE,0,1,0.0,8.0
2026-03-06,shopping indaial,DESKTOP,0,1,0.0,32.0
2026-03-06,shopping interlagos riachuelo,MOBILE,0,1,0.0,1.0
2026-03-06,shopping joinville,MOBILE,0,4,0.0,11.5
2026-03-06,shopping nacoes,MOBILE,0,2,0.0,6.0
2026-03-06,shopping nacoes unidas,MOBILE,0,1,0.0,19.0
2026-03-06,shopping nações,DESKTOP,0,5,0.0,7.0
2026-03-06,shopping nações,MOBILE,0,8,0.0,19.25
2026-03-06,shopping nações criciúma,MOBILE,0,7,0.0,5.428571428571429
2026-03-06,shopping neumarkt,DESKTOP,0,13,0.0,6.923076923076923
2026-03-06,shopping neumarkt,MOBILE,0,17,0.0,7.9411764705882355
2026-03-06,shopping neumarkt blumenau,DESKTOP,0,2,0.0,8.0
2026-03-06,shopping neumarkt blumenau lojas,DESKTOP,0,2,0.0,8.5
2026-03-06,shopping neumarkt lojas,DESKTOP,0,1,0.0,11.0
2026-03-06,shopping neumarkt lojas,MOBILE,0,1,0.0,8.0
2026-03-06,shopping newmarket,DESKTOP,0,2,0.0,7.0
2026-03-06,shopping newmarket,MOBILE,0,2,0.0,7.0
2026-03-06,shopping newmarketing,DESKTOP,0,1,0.0,6.0
2026-03-06,shopping newmarketing,MOBILE,0,1,0.0,10.0
2026-03-06,shopping para tirar passaporte,MOBILE,0,1,0.0,1.0
2026-03-06,shopping patio paulista riachuelo,MOBILE,0,1,0.0,1.0
2026-03-06,shopping santa ursula ribeirão preto,DESKTOP,0,1,0.0,7.0
2026-03-06,shopping santa úrsula,DESKTOP,0,1,0.0,1.0
2026-03-06,shopping santa úrsula,MOBILE,0,1,0.0,20.0
2026-03-06,shopping urubici,MOBILE,0,1,0.0,11.0
2026-03-06,shoppings,MOBILE,0,2,0.0,10.5
2026-03-06,shoppings balneário camboriú,MOBILE,0,1,0.0,13.0
2026-03-06,shoppings blumenau,DESKTOP,0,1,0.0,10.0
2026-03-06,shoppings de balneário camboriú,MOBILE,0,1,0.0,19.0
2026-03-06,shoppings de florianópolis,MOBILE,0,1,0.0,15.0
2026-03-06,shoppings em balneário camboriú,MOBILE,0,3,0.0,10.0
2026-03-06,shoppings em blumenau,MOBILE,0,1,0.0,12.0
2026-03-06,shoppings em florianopolis,DESKTOP,0,1,0.0,20.0
2026-03-06,shoppings em florianópolis,MOBILE,0,1,0.0,13.0
2026-03-06,shoppings em sao paulo,MOBILE,0,1,0.0,181.0
2026-03-06,shoppings joinville,MOBILE,0,1,0.0,12.0
2026-03-06,shultz,MOBILE,0,1,0.0,3.0
2026-03-06,simple organic balneário camboriú,MOBILE,0,1,0.0,7.0
2026-03-06,sipat 2025,DESKTOP,0,1,0.0,1.0
2026-03-06,site de roupas importadas baratas,DESKTOP,0,1,0.0,6.0
2026-03-06,spoleto joinville,MOBILE,0,1,0.0,12.0
2026-03-06,spot one,DESKTOP,0,1,0.0,9.0
2026-03-06,spot one,MOBILE,0,1,0.0,9.0
2026-03-06,srtwalk,MOBILE,0,4,0.0,9.25
2026-03-06,srtwalk,TABLET,0,1,0.0,6.0
2026-03-06,suchetos,MOBILE,0,1,0.0,1.0
2026-03-06,sucz,DESKTOP,0,1,0.0,1.0
2026-03-06,taco barra shopping,MOBILE,0,3,0.0,8.666666666666668
2026-03-06,taco norte shopping,MOBILE,0,1,0.0,13.0
2026-03-06,tem shopping em balneário camboriú,MOBILE,0,1,0.0,12.0
2026-03-06,tem shopping em criciúma,DESKTOP,0,1,0.0,10.0
2026-03-06,tem zara em balneario camboriu,MOBILE,0,1,0.0,12.0
2026-03-06,tenis schutz feminino,MOBILE,0,1,0.0,5.0
2026-03-06,the one balneario camboriu,MOBILE,0,1,0.0,14.0
2026-03-06,the spot,MOBILE,0,1,0.0,12.0
2026-03-06,the spot bc,MOBILE,0,1,0.0,9.0
2026-03-06,the spot one,DESKTOP,0,1,0.0,9.0
2026-03-06,the spot one,MOBILE,0,1,0.0,10.0
2026-03-06,the spot one balneário shopping,DESKTOP,0,4,0.0,51.75
2026-03-06,tigor e lilica,MOBILE,0,1,0.0,21.0
2026-03-06,unidade de polícia de imigração - pep garten shopping bom retiro,MOBILE,0,1,0.0,7.0
2026-03-06,unidade de polícia de imigração - pep garten shopping fotos,MOBILE,0,1,0.0,5.0
2026-03-06,uvline rio de janeiro brasil,DESKTOP,0,1,0.0,58.0
2026-03-06,uza shoes loja,MOBILE,0,1,0.0,11.0
2026-03-06,uza shoes lojas,DESKTOP,0,1,0.0,10.0
2026-03-06,uza shoes lojas,MOBILE,0,6,0.0,7.333333333333333
2026-03-06,uza shoes lojas sp,MOBILE,0,1,0.0,14.0
2026-03-06,valisere barra shopping,MOBILE,0,1,0.0,12.0
2026-03-06,valisere shopping recife,MOBILE,0,1,0.0,6.0
2026-03-06,valor,MOBILE,0,1,0.0,2.0
2026-03-06,valor do estacionamento shopping balneário camboriú,MOBILE,0,1,0.0,7.0
2026-03-06,valor estacionamento balneário shopping,DESKTOP,0,1,0.0,6.0
2026-03-06,valor estacionamento shopping balneario,MOBILE,0,1,0.0,6.0
2026-03-06,valor estacionamento shopping balneário camboriú,MOBILE,0,2,0.0,6.5
2026-03-06,valor estacionamento shopping continente,MOBILE,0,1,0.0,12.0
2026-03-06,vans balneario,MOBILE,0,1,0.0,4.0
2026-03-06,vans balneario camboriu,DESKTOP,0,2,0.0,6.5
2026-03-06,vans balneario camboriu,MOBILE,0,1,0.0,8.0
2026-03-06,vans balneário camboriú,MOBILE,0,1,0.0,5.0
2026-03-06,vans loja,MOBILE,0,14,0.0,7.071428571428571
2026-03-06,vans loja online,DESKTOP,0,1,0.0,40.0
2026-03-06,vans lojas,DESKTOP,0,2,0.0,14.0
2026-03-06,vans lojas,MOBILE,0,1,0.0,14.0
2026-03-06,vans store fotos,MOBILE,0,5,0.0,5.2
2026-03-06,vivara balneario shopping,DESKTOP,0,3,0.0,10.0
2026-03-06,whats riachuelo,MOBILE,0,1,0.0,1.0
2026-03-06,whatsapp da riachuelo,MOBILE,0,1,0.0,1.0
2026-03-06,whatsapp riachuelo,MOBILE,0,4,0.0,1.0
2026-03-06,zara balneario,MOBILE,0,1,0.0,13.0
2026-03-06,zara balneario shopping,MOBILE,0,2,0.0,11.0
2026-03-06,zara shopping balneario,MOBILE,0,2,0.0,12.0
2026-03-06,zara shopping balneário camboriú,MOBILE,0,3,0.0,13.333333333333334
2026-03-06,zee dog loja,MOBILE,0,1,0.0,12.0
2026-03-06,zeiss riomar,MOBILE,0,1,0.0,12.0
2026-03-06,ótica de diniz,MOBILE,0,2,0.0,13.0
2026-03-06,ótica diniz,DESKTOP,0,3,0.0,11.0
2026-03-06,ótica diniz | continente shopping | são josé distrito industrial,MOBILE,0,2,0.0,2.0
2026-03-06,óticadiniz,MOBILE,0,1,0.0,10.0
2026-03-06,óticas diniz,DESKTOP,0,33,0.0,9.969696969696969
2026-03-07,00006 sh joinville,MOBILE,0,1,0.0,11.0
2026-03-07,academia continente shopping,MOBILE,0,3,0.0,10.0
2026-03-07,academia proquality,MOBILE,0,1,0.0,3.0
2026-03-07,academia shopping continente,MOBILE,0,4,0.0,8.5
2026-03-07,administradora de shopping,DESKTOP,0,1,0.0,17.0
2026-03-07,administradora de shopping centers,DESKTOP,0,1,0.0,12.0
2026-03-07,administradoras de shoppings rj,DESKTOP,0,1,0.0,13.0
2026-03-07,aet walk,MOBILE,0,1,0.0,9.0
2026-03-07,aithentic feet,MOBILE,0,1,0.0,8.0
2026-03-07,aj,MOBILE,0,2,0.0,3.0
2026-03-07,aj app,MOBILE,0,1,0.0,2.0
2026-03-07,aj cinema,MOBILE,0,1,0.0,5.0
2026-03-07,aj malls,MOBILE,0,1,0.0,5.0
2026-03-07,aj malls shoppings e merchandising s.a,MOBILE,0,1,0.0,1.0
2026-03-07,aj realty,DESKTOP,0,1,0.0,3.0
2026-03-07,aj shopping,MOBILE,0,1,0.0,1.0
2026-03-07,alexandre birman marca,DESKTOP,0,1,0.0,5.0
2026-03-07,alme cashback,DESKTOP,0,1,0.0,9.0
2026-03-07,alme cashback,TABLET,0,2,0.0,9.5
2026-03-07,almeida,DESKTOP,0,3,0.0,6.666666666666667
2026-03-07,almeida,MOBILE,0,4,0.0,11.5
2026-03-07,almeida company,DESKTOP,0,1,0.0,6.0
2026-03-07,almeida jr,DESKTOP,0,1,0.0,2.0
2026-03-07,almeida jr,MOBILE,0,3,0.0,6.0
2026-03-07,almeida junior,DESKTOP,0,7,0.0,3.0
2026-03-07,almeida junior shopping,MOBILE,0,8,0.0,1.0
2026-03-07,almeida junior vagas,MOBILE,0,1,0.0,8.0
2026-03-07,almeida júnior,DESKTOP,0,2,0.0,8.0
2026-03-07,almeida júnior,MOBILE,0,11,0.0,8.272727272727273
2026-03-07,almeida planilhas,DESKTOP,0,1,0.0,7.0
2026-03-07,almeida planilhas,MOBILE,0,2,0.0,8.5
2026-03-07,almeidajunior.com.br,DESKTOP,0,1,0.0,1.0
2026-03-07,almeidajunior.com.br,MOBILE,0,2,0.0,1.0
2026-03-07,aluguel de franquias em shopping,DESKTOP,0,1,0.0,11.0
2026-03-07,ana capri norte shopping,MOBILE,0,1,0.0,10.0
2026-03-07,anunciar em shopping porto alegre,DESKTOP,0,1,0.0,7.0
2026-03-07,arezzo continente shopping,MOBILE,0,1,0.0,11.0
2026-03-07,arrtwalk,MOBILE,0,5,0.0,8.8
2026-03-07,arrtwalk,TABLET,0,1,0.0,8.0
2026-03-07,arrwalk,MOBILE,0,2,0.0,8.0
2026-03-07,art ealk,MOBILE,0,1,0.0,9.0
2026-03-07,artealk,MOBILE,0,6,0.0,8.666666666666668
2026-03-07,artefacto loja,MOBILE,0,1,0.0,12.0
2026-03-07,artefatos loja,MOBILE,0,1,0.0,9.0
2026-03-07,artkwalk,MOBILE,0,1,0.0,6.0
2026-03-07,artvak,MOBILE,0,3,0.0,7.0
2026-03-07,artwak,MOBILE,0,1,0.0,10.0
2026-03-07,artwal,MOBILE,0,1,0.0,8.0
2026-03-07,artwalj,MOBILE,0,1,0.0,8.0
2026-03-07,artwalk,DESKTOP,0,2,0.0,55.0
2026-03-07,artwalk,MOBILE,0,541,0.0,9.247689463955638
2026-03-07,artwalk,TABLET,0,6,0.0,9.333333333333334
2026-03-07,artwalk lojas,MOBILE,0,2,0.0,10.0
2026-03-07,artwalk shopping aricanduva,MOBILE,0,1,0.0,13.0
2026-03-07,artwk,MOBILE,0,2,0.0,8.5
2026-03-07,artwlk,MOBILE,0,1,0.0,10.0
2026-03-07,artwslk,MOBILE,0,1,0.0,8.0
2026-03-07,autenthic feet,MOBILE,0,1,0.0,5.0
2026-03-07,authentic feet,DESKTOP,0,1,0.0,9.0
2026-03-07,authentic feet,MOBILE,0,31,0.0,6.806451612903226
2026-03-07,authentic feet barra shopping,MOBILE,0,1,0.0,12.0
2026-03-07,authentic feet guarulhos,MOBILE,0,1,0.0,11.0
2026-03-07,avaliações sobre balneário shopping,DESKTOP,0,1,0.0,11.0
2026-03-07,avaliações sobre policia federal iguatemi,MOBILE,0,2,0.0,1.0
2026-03-07,avatim balneario,MOBILE,0,1,0.0,12.0
2026-03-07,avatim shopping neumarkt,DESKTOP,0,1,0.0,9.0
2026-03-07,avatim shopping neumarkt,MOBILE,0,1,0.0,12.0
2026-03-07,bagaggio balneário shopping,DESKTOP,0,1,0.0,10.0
2026-03-07,balneario ahopping,MOBILE,0,1,0.0,5.0
2026-03-07,balneario camboriu shopping,DESKTOP,0,1,0.0,6.0
2026-03-07,balneario shoping,MOBILE,0,1,0.0,4.0
2026-03-07,balneario shopping,DESKTOP,0,8,0.0,6.625
2026-03-07,balneario shopping,MOBILE,0,43,0.0,7.255813953488372
2026-03-07,balneario shopping estacionamento,MOBILE,0,1,0.0,9.0
2026-03-07,balneario shopping lojas,DESKTOP,0,1,0.0,9.0
2026-03-07,balneario shopping lojas,MOBILE,0,6,0.0,9.333333333333334
2026-03-07,balneario shopping mall fotos,MOBILE,0,3,0.0,6.333333333333333
2026-03-07,balneario shopping zara,DESKTOP,0,1,0.0,9.0
2026-03-07,balneario shopping zara,MOBILE,0,1,0.0,14.0
2026-03-07,balneário camboriu shopping,MOBILE,0,1,0.0,10.0
2026-03-07,balneário camboriú shopping,DESKTOP,0,4,0.0,34.25
2026-03-07,balneário camboriú shopping,MOBILE,0,16,0.0,8.8125
2026-03-07,balneário shopping,DESKTOP,0,3,0.0,6.0
2026-03-07,balneário shopping,MOBILE,0,9,0.0,6.222222222222222
2026-03-07,balneário shopping balneário camboriú,MOBILE,0,3,0.0,6.333333333333333
2026-03-07,balneário shopping camboriú,MOBILE,0,1,0.0,6.0
2026-03-07,balneário shopping fotos,MOBILE,0,27,0.0,4.185185185185185
2026-03-07,balneário shopping lojas,MOBILE,0,2,0.0,5.5
2026-03-07,bar do alemão,MOBILE,0,5,0.0,9.4
2026-03-07,bb básico lojas,MOBILE,0,1,0.0,12.0
2026-03-07,bc shopping,MOBILE,0,2,0.0,7.0
2026-03-07,bc shopping cinema,MOBILE,0,1,0.0,24.0
2026-03-07,bebe basico lojas,MOBILE,0,1,0.0,12.0
2026-03-07,bebe basico lojas,TABLET,0,1,0.0,8.0
2026-03-07,bemall,DESKTOP,0,1,0.0,2.0
2026-03-07,bemall,MOBILE,0,1,0.0,2.0
